order_id,payment_type,payment_installments,payment_value
ord_00833,credit_card,5,2403.46
ord_00834,credit_card,6,4857.11
ord_00835,wallet,1,1755.04
ord_00836,wallet,1,205.41
ord_00837,credit_card,3,4680.01
ord_00838,upi,1,2733.97
ord_00839,credit_card,5,997.52
ord_00840,upi,1,14782.13
ord_00841,credit_card,6,846.77
ord_00842,credit_card,4,9310.25
ord_00843,upi,1,535.66
ord_00844,upi,1,655.54
ord_00845,credit_card,3,708.91
ord_00846,credit_card,2,2069.87
ord_00847,credit_card,3,826.6
ord_00848,upi,1,12675.31
ord_00849,debit_card,1,13140.36
ord_00850,credit_card,2,471.28
ord_00851,cod,1,7879.84
ord_00852,credit_card,5,2382.03
ord_00853,credit_card,3,4435.54
ord_00854,wallet,1,13471.31
ord_00855,upi,1,1169.29
ord_00856,credit_card,5,1504.0
ord_00857,debit_card,1,11090.7
ord_00858,credit_card,3,1158.27
ord_00859,upi,1,1622.37
ord_00860,upi,1,6591.21
ord_00861,upi,1,2717.73
ord_00862,wallet,1,1436.08
ord_00863,wallet,1,2644.04
ord_00864,credit_card,2,3564.87
ord_00865,upi,1,1840.56
ord_00866,cod,1,2079.52
ord_00867,upi,1,1675.12
ord_00868,debit_card,1,1139.12
ord_00869,debit_card,1,11067.5
ord_00870,upi,1,8177.33
ord_00871,upi,1,7139.04
ord_00872,credit_card,4,2970.62
ord_00873,wallet,1,2260.36
ord_00874,upi,1,1791.96
ord_00875,debit_card,1,782.95
ord_00876,upi,1,2200.11
ord_00877,debit_card,1,796.85
ord_00878,cod,1,1466.15
ord_00879,wallet,1,6423.22
ord_00880,debit_card,1,556.9
ord_00881,credit_card,3,388.26
ord_00882,debit_card,1,2635.74
ord_00883,upi,1,9939.31
ord_00884,credit_card,1,9938.29
ord_00885,credit_card,2,1867.92
ord_00886,upi,1,2880.57
ord_00887,upi,1,2122.37
ord_00888,upi,1,701.42
ord_00889,credit_card,3,12838.01
ord_00890,upi,1,1174.77
ord_00891,credit_card,2,2102.28
ord_00892,cod,1,10223.74
ord_00893,cod,1,21126.76
ord_00894,upi,1,8060.7
ord_00895,credit_card,3,866.37
ord_00896,upi,1,7000.05
ord_00897,debit_card,1,7307.17
ord_00898,debit_card,1,596.24
ord_00899,cod,1,1496.29
ord_00900,debit_card,1,12505.89
ord_00901,credit_card,6,8347.09
ord_00902,debit_card,1,9084.16
ord_00903,upi,1,1271.74
ord_00904,upi,1,8002.16
ord_00905,cod,1,2113.59
ord_00906,upi,1,466.14
ord_00907,upi,1,1503.33
ord_00908,debit_card,1,9199.68
ord_00909,upi,1,632.4
ord_00910,credit_card,6,1544.26
ord_00911,upi,1,620.94
ord_00912,upi,1,7316.81
ord_00913,credit_card,3,254.99
ord_00914,upi,1,10509.38
ord_00915,credit_card,6,770.57
ord_00916,credit_card,3,6468.49
ord_00917,cod,1,1019.42
ord_00918,wallet,1,6522.39
ord_00919,upi,1,9160.72
ord_00920,debit_card,1,1187.3
ord_00921,credit_card,5,1833.5
ord_00922,credit_card,2,11125.58
ord_00923,upi,1,1502.1
ord_00924,wallet,1,960.86
ord_00925,debit_card,1,13388.81
ord_00926,upi,1,17329.85
ord_00927,upi,1,941.82
ord_00928,cod,1,13164.22
ord_00929,debit_card,1,2759.34
ord_00930,wallet,1,10030.96
ord_00931,credit_card,4,1634.88
ord_00932,credit_card,2,704.16
ord_00933,wallet,1,10311.73
ord_00934,cod,1,7282.59
ord_00935,wallet,1,911.61
ord_00936,debit_card,1,14624.73
ord_00937,cod,1,891.75
ord_00938,upi,1,1563.16
ord_00939,credit_card,5,4330.36
ord_00940,upi,1,971.33
ord_00941,credit_card,4,274.97
ord_00942,credit_card,5,1487.03
ord_00943,credit_card,5,5354.94
ord_00944,upi,1,9215.92
ord_00945,upi,1,2064.58
ord_00946,wallet,1,8804.2
ord_00947,credit_card,6,783.64
ord_00948,upi,1,1487.14
ord_00949,credit_card,5,507.29
ord_00950,credit_card,6,1253.99
ord_00951,wallet,1,2347.43
ord_00952,wallet,1,1784.36
ord_00953,upi,1,588.48
ord_00954,upi,1,1472.9
ord_00955,upi,1,2662.32
ord_00956,upi,1,13331.04
ord_00957,debit_card,1,5585.06
ord_00958,cod,1,16867.55
ord_00959,credit_card,4,1472.17
ord_00960,debit_card,1,975.03
ord_00961,upi,1,770.99
ord_00962,credit_card,4,7209.4
ord_00963,credit_card,1,7245.93
ord_00964,credit_card,6,2057.8
ord_00965,cod,1,2590.85
ord_00966,credit_card,3,3814.61
ord_00967,wallet,1,2387.38
ord_00968,credit_card,3,3085.59
ord_00969,debit_card,1,5367.39
ord_00970,upi,1,350.11
ord_00971,upi,1,956.04
ord_00972,upi,1,2077.83
ord_00973,upi,1,6749.84
ord_00974,credit_card,2,7310.33
ord_00975,credit_card,6,2692.6
ord_00976,credit_card,6,452.78
ord_00977,upi,1,9307.38
ord_00978,credit_card,5,429.45
ord_00979,credit_card,2,11407.15
ord_00980,upi,1,7682.74
ord_00981,upi,1,5641.25
ord_00982,upi,1,7278.66
ord_00983,debit_card,1,514.61
ord_00984,debit_card,1,12728.42
ord_00985,credit_card,4,835.18
ord_00986,credit_card,3,1579.38
ord_00987,cod,1,348.84
ord_00988,upi,1,673.55
ord_00989,credit_card,3,19591.42
ord_00990,wallet,1,8227.98
ord_00991,upi,1,2087.53
ord_00992,cod,1,1967.7
ord_00993,debit_card,1,9935.17
ord_00994,upi,1,3092.46
ord_00995,debit_card,1,16228.84
ord_00996,upi,1,1684.81
ord_00997,upi,1,3870.63
ord_00998,credit_card,1,2871.94
ord_00999,upi,1,10542.13
ord_01000,credit_card,2,882.08
ord_01001,upi,1,933.8
ord_01002,upi,1,672.11
ord_01003,cod,1,7406.67
ord_01004,upi,1,11770.76
ord_01005,credit_card,5,433.61
ord_01006,upi,1,4547.09
ord_01007,upi,1,8517.28
ord_01008,debit_card,1,762.93
ord_01009,debit_card,1,743.29
ord_01010,upi,1,2083.84
ord_01011,upi,1,1368.94
ord_01012,cod,1,11128.22
ord_01013,upi,1,7362.39
ord_01014,upi,1,4806.32
ord_01015,credit_card,5,2939.74
ord_01016,wallet,1,2842.75
ord_01017,upi,1,160.67
ord_01018,wallet,1,485.04
ord_01019,credit_card,6,15485.57
ord_01020,credit_card,3,2833.88
ord_01021,debit_card,1,7508.02
ord_01022,cod,1,2224.07
ord_01023,wallet,1,8833.65
ord_01024,wallet,1,1910.97
ord_01025,credit_card,6,473.84
ord_01026,debit_card,1,6008.98
ord_01027,credit_card,1,464.08
ord_01028,upi,1,876.15
ord_01029,cod,1,2250.14
ord_01030,credit_card,3,11373.03
ord_01031,upi,1,1305.93
ord_01032,cod,1,15682.55
ord_01033,credit_card,3,3631.86
ord_01034,upi,1,6681.57
ord_01035,debit_card,1,636.33
ord_01036,upi,1,1270.26
ord_01037,credit_card,1,1029.68
ord_01038,upi,1,9411.03
ord_01039,upi,1,1628.02
ord_01040,upi,1,7210.74
ord_01041,upi,1,12156.1
ord_01042,upi,1,4721.17
ord_01043,upi,1,6973.01
ord_01044,credit_card,3,1182.14
ord_01045,debit_card,1,1707.79
ord_01046,upi,1,2777.31
ord_01047,credit_card,3,2786.05
ord_01048,credit_card,5,1382.63
ord_01049,wallet,1,4264.34
ord_01050,credit_card,1,7602.53
ord_01051,upi,1,2131.92
ord_01052,credit_card,2,9212.51
ord_01053,credit_card,1,8963.85
ord_01054,upi,1,1517.96
ord_01055,upi,1,5842.49
ord_01056,credit_card,4,165.52
ord_01057,upi,1,11897.49
ord_01058,cod,1,1959.38
ord_01059,upi,1,6280.3
ord_01060,credit_card,1,1622.46
ord_01061,upi,1,2181.96
ord_01062,cod,1,1745.15
ord_01063,upi,1,876.06
ord_01064,credit_card,5,1534.48
ord_01065,wallet,1,3526.48
ord_01066,credit_card,2,13057.81
ord_01067,wallet,1,771.8
ord_01068,upi,1,1166.21
ord_01069,credit_card,4,2110.55
ord_01070,upi,1,1211.85
ord_01071,upi,1,700.74
ord_01072,debit_card,1,5134.29
ord_01073,credit_card,5,810.35
ord_01074,upi,1,613.78
ord_01075,credit_card,3,207.99
ord_01076,credit_card,3,1378.36
ord_01077,wallet,1,9719.48
ord_01078,upi,1,568.66
ord_01079,debit_card,1,7721.21
ord_01080,upi,1,9986.64
ord_01081,upi,1,1398.71
ord_01082,wallet,1,2987.04
ord_01083,debit_card,1,1371.06
ord_01084,credit_card,5,358.6
ord_01085,upi,1,12029.07
ord_01086,debit_card,1,8120.43
ord_01087,debit_card,1,8699.39
ord_01088,credit_card,4,190.53
ord_01089,wallet,1,3736.49
ord_01090,cod,1,1209.99
ord_01091,upi,1,407.56
ord_01092,wallet,1,3192.16
ord_01093,upi,1,8624.18
ord_01094,credit_card,2,3180.12
ord_01095,upi,1,487.19
ord_01096,wallet,1,3710.97
ord_01097,upi,1,18907.21
ord_01098,debit_card,1,440.66
ord_01099,wallet,1,1548.47
ord_01100,credit_card,3,8278.21
ord_01101,upi,1,631.48
ord_01102,credit_card,6,3601.12
ord_01103,cod,1,7114.91
ord_01104,debit_card,1,13180.12
ord_01105,wallet,1,2607.78
ord_01106,upi,1,11309.32
ord_01107,credit_card,3,8777.05
ord_01108,credit_card,4,7990.46
ord_01109,cod,1,11494.69
ord_01110,credit_card,1,870.24
ord_01111,upi,1,2240.27
ord_01112,upi,1,1603.14
ord_01113,upi,1,8597.84
ord_01114,credit_card,3,5913.22
ord_01115,upi,1,394.18
ord_01116,credit_card,2,1296.74
ord_01117,credit_card,2,11055.52
ord_01118,credit_card,4,5032.41
ord_01119,debit_card,1,6394.87
ord_01120,wallet,1,10264.21
ord_01121,credit_card,6,6124.47
ord_01122,upi,1,1093.96
ord_01123,wallet,1,1092.69
ord_01124,upi,1,5808.01
ord_01125,credit_card,1,836.87
ord_01126,credit_card,4,652.21
ord_01127,upi,1,9639.23
ord_01128,credit_card,4,1221.22
ord_01129,credit_card,1,10186.12
ord_01130,credit_card,2,13021.39
ord_01131,debit_card,1,3109.81
ord_01132,wallet,1,3472.94
ord_01133,cod,1,6909.86
ord_01134,debit_card,1,769.18
ord_01135,upi,1,545.48
ord_01136,credit_card,1,325.69
ord_01137,debit_card,1,2574.36
ord_01138,cod,1,1542.42
ord_01139,credit_card,4,3412.03
ord_01140,upi,1,8710.95
ord_01141,debit_card,1,8045.59
ord_01142,credit_card,2,7877.42
ord_01143,wallet,1,2180.57
ord_01144,credit_card,2,5468.2
ord_01145,upi,1,6338.21
ord_01146,upi,1,2262.54
ord_01147,wallet,1,5749.4
ord_01148,upi,1,9785.34
ord_01149,upi,1,5295.85
ord_01150,credit_card,4,684.9
ord_01151,cod,1,1113.67
ord_01152,wallet,1,4759.29
ord_01153,credit_card,3,13103.65
ord_01154,upi,1,783.53
ord_01155,upi,1,1006.2
ord_01156,debit_card,1,210.65
ord_01157,debit_card,1,6199.34
ord_01158,upi,1,523.43
ord_01159,upi,1,713.32
ord_01160,upi,1,7878.37
ord_01161,credit_card,3,521.25
ord_01162,credit_card,1,4897.51
ord_01163,upi,1,2588.02
ord_01164,cod,1,1093.17
ord_01165,upi,1,964.55
ord_01166,debit_card,1,634.2
ord_01167,upi,1,1070.68
ord_01168,upi,1,1800.28
ord_01169,upi,1,714.76
ord_01170,credit_card,4,1496.16
ord_01171,credit_card,2,1391.73
ord_01172,credit_card,5,430.75
ord_01173,credit_card,3,1708.33
ord_01174,debit_card,1,816.93
ord_01175,upi,1,3865.49
ord_01176,wallet,1,1660.12
ord_01177,credit_card,1,1751.9
ord_01178,upi,1,8638.82
ord_01179,upi,1,467.48
ord_01180,upi,1,912.86
ord_01181,credit_card,5,8203.88
ord_01182,cod,1,10001.63
ord_01183,upi,1,761.11
ord_01184,upi,1,6971.31
ord_01185,credit_card,1,710.48
ord_01186,upi,1,6896.37
ord_01187,debit_card,1,10322.02
ord_01188,wallet,1,2674.17
ord_01189,credit_card,1,17294.17
ord_01190,upi,1,6474.42
ord_01191,credit_card,4,771.37
ord_01192,debit_card,1,8908.23
ord_01193,cod,1,2157.37
ord_01194,wallet,1,10612.32
ord_01195,upi,1,5722.59
ord_01196,credit_card,5,1227.53
ord_01197,upi,1,730.85
ord_01198,credit_card,6,633.19
ord_01199,credit_card,1,10676.51
ord_01200,credit_card,1,2422.57
ord_01201,credit_card,3,3942.85
ord_01202,upi,1,3896.86
ord_01203,credit_card,6,13502.17
ord_01204,upi,1,729.08
ord_01205,upi,1,11412.63
ord_01206,credit_card,2,2435.23
ord_01207,debit_card,1,1993.37
ord_01208,wallet,1,6763.15
ord_01209,upi,1,2101.96
ord_01210,credit_card,3,1211.88
ord_01211,credit_card,1,11164.58
ord_01212,upi,1,1285.81
ord_01213,debit_card,1,445.21
ord_01214,upi,1,1301.2
ord_01215,upi,1,6395.82
ord_01216,upi,1,479.26
ord_01217,credit_card,2,349.17
ord_01218,debit_card,1,1830.68
ord_01219,upi,1,2920.42
ord_01220,wallet,1,8099.01
ord_01221,credit_card,2,6430.72
ord_01222,credit_card,4,16774.78
ord_01223,wallet,1,1077.24
ord_01224,upi,1,508.47
ord_01225,upi,1,702.87
ord_01226,upi,1,1948.89
ord_01227,upi,1,3491.39
ord_01228,upi,1,888.28
ord_01229,upi,1,630.1
ord_01230,credit_card,6,1513.14
ord_01231,debit_card,1,2354.7
ord_01232,upi,1,419.87
ord_01233,cod,1,1314.18
ord_01234,wallet,1,12007.05
ord_01235,upi,1,2512.27
ord_01236,debit_card,1,1818.58
ord_01237,upi,1,1752.73
ord_01238,credit_card,4,2376.53
ord_01239,cod,1,906.96
ord_01240,cod,1,1311.54
ord_01241,wallet,1,4571.31
ord_01242,upi,1,2179.42
ord_01243,upi,1,1053.75
ord_01244,upi,1,889.01
ord_01245,wallet,1,9232.47
ord_01246,credit_card,1,16602.73
ord_01247,credit_card,5,3279.28
ord_01248,upi,1,1638.2
ord_01249,credit_card,2,2663.14
ord_01250,debit_card,1,9278.3
ord_01251,upi,1,1772.82
ord_01252,debit_card,1,8515.27
ord_01253,credit_card,1,12788.65
ord_01254,upi,1,823.54
ord_01255,cod,1,1234.23
ord_01256,credit_card,3,1832.14
ord_01257,upi,1,4114.7
ord_01258,cod,1,477.61
ord_01259,upi,1,767.43
ord_01260,debit_card,1,6810.49
ord_01261,upi,1,2324.68
ord_01262,credit_card,2,1377.12
ord_01263,upi,1,826.08
ord_01264,credit_card,6,997.79
ord_01265,credit_card,1,972.97
ord_01266,cod,1,1603.69
ord_01267,credit_card,2,2008.46
ord_01268,wallet,1,7813.01
ord_01269,credit_card,1,4799.4
ord_01270,debit_card,1,3132.89
ord_01271,debit_card,1,610.63
ord_01272,upi,1,1388.34
ord_01273,upi,1,1517.72
ord_01274,credit_card,5,8217.86
ord_01275,upi,1,7501.23
ord_01276,credit_card,2,9913.5
ord_01277,upi,1,2672.38
ord_01278,debit_card,1,786.59
ord_01279,upi,1,2532.34
ord_01280,upi,1,1310.22
ord_01281,credit_card,4,9113.65
ord_01282,credit_card,6,860.75
ord_01283,wallet,1,13539.63
ord_01284,wallet,1,8923.83
ord_01285,debit_card,1,8542.84
ord_01286,credit_card,4,780.42
ord_01287,debit_card,1,689.43
ord_01288,upi,1,1719.98
ord_01289,upi,1,7408.75
ord_01290,cod,1,196.08
ord_01291,upi,1,27847.52
ord_01292,wallet,1,9854.34
ord_01293,upi,1,10150.57
ord_01294,credit_card,5,9670.68
ord_01295,credit_card,5,1761.75
ord_01296,debit_card,1,382.64
ord_01297,upi,1,3084.48
ord_01298,credit_card,2,8271.19
ord_01299,upi,1,14470.52
ord_01300,upi,1,6879.48
ord_01301,wallet,1,7036.01
ord_01302,upi,1,380.62
ord_01303,debit_card,1,1504.33
ord_01304,credit_card,3,2630.47
ord_01305,upi,1,25653.84
ord_01306,credit_card,6,14358.14
ord_01307,debit_card,1,956.67
ord_01308,upi,1,510.2
ord_01309,cod,1,2961.16
ord_01310,upi,1,9961.01
ord_01311,wallet,1,9175.31
ord_01312,upi,1,12920.4
ord_01313,credit_card,2,9035.09
ord_01314,debit_card,1,4822.69
ord_01315,upi,1,9045.0
ord_01316,wallet,1,15045.66
ord_01317,upi,1,2900.7
ord_01318,cod,1,437.34
ord_01319,upi,1,1769.86
ord_01320,upi,1,437.68
ord_01321,upi,1,975.92
ord_01322,credit_card,5,3905.26
ord_01323,debit_card,1,1476.89
ord_01324,upi,1,2078.45
ord_01325,upi,1,730.2
ord_01326,upi,1,810.96
ord_01327,debit_card,1,7927.42
ord_01328,upi,1,2134.19
ord_01329,upi,1,14530.19
ord_01330,wallet,1,7771.14
ord_01331,upi,1,4741.06
ord_01332,upi,1,1597.98
ord_01333,wallet,1,1924.22
ord_01334,debit_card,1,7152.33
ord_01335,credit_card,4,4142.94
ord_01336,cod,1,8525.6
ord_01337,credit_card,1,2869.42
ord_01338,debit_card,1,13500.34
ord_01339,cod,1,1887.87
ord_01340,upi,1,9014.88
ord_01341,upi,1,360.47
ord_01342,debit_card,1,645.48
ord_01343,upi,1,422.68
ord_01344,credit_card,6,3212.25
ord_01345,upi,1,11488.33
ord_01346,upi,1,1649.52
ord_01347,credit_card,1,915.65
ord_01348,upi,1,2188.38
ord_01349,credit_card,2,4607.01
ord_01350,upi,1,1250.3
ord_01351,credit_card,1,2227.22
ord_01352,credit_card,1,14944.98
ord_01353,credit_card,3,3551.45
ord_01354,wallet,1,317.63
ord_01355,debit_card,1,9859.8
ord_01356,credit_card,1,8804.67
ord_01357,credit_card,5,19064.3
ord_01358,credit_card,6,1610.47
ord_01359,upi,1,3014.74
ord_01360,wallet,1,7058.4
ord_01361,credit_card,5,340.76
ord_01362,credit_card,1,5266.98
ord_01363,upi,1,1342.81
ord_01364,debit_card,1,635.31
ord_01365,credit_card,4,5182.78
ord_01366,debit_card,1,3012.35
ord_01367,wallet,1,2691.75
ord_01368,credit_card,2,10810.37
ord_01369,wallet,1,12965.95
ord_01370,credit_card,1,2155.89
ord_01371,cod,1,1572.84
ord_01372,credit_card,5,1027.76
ord_01373,upi,1,13389.9
ord_01374,credit_card,4,372.02
ord_01375,debit_card,1,358.79
ord_01376,credit_card,5,9100.46
ord_01377,cod,1,9779.76
ord_01378,upi,1,3061.2
ord_01379,wallet,1,12359.43
ord_01380,credit_card,1,6106.11
ord_01381,credit_card,1,9570.82
ord_01382,upi,1,10145.93
ord_01383,upi,1,12004.34
ord_01384,credit_card,6,1401.67
ord_01385,credit_card,1,571.41
ord_01386,upi,1,1919.17
ord_01387,credit_card,1,1148.15
ord_01388,upi,1,1178.32
ord_01389,upi,1,761.52
ord_01390,credit_card,6,428.19
ord_01391,debit_card,1,2032.88
ord_01392,upi,1,13408.83
ord_01393,upi,1,4168.19
ord_01394,credit_card,3,2611.42
ord_01395,cod,1,6930.61
ord_01396,cod,1,8321.3
ord_01397,wallet,1,6442.21
ord_01398,credit_card,5,8460.88
ord_01399,upi,1,525.25
ord_01400,cod,1,9354.3
ord_01401,upi,1,9330.84
ord_01402,credit_card,2,7564.87
ord_01403,cod,1,3503.94
ord_01404,credit_card,5,1877.43
ord_01405,credit_card,1,1127.48
ord_01406,wallet,1,1210.28
ord_01407,upi,1,9483.3
ord_01408,debit_card,1,791.99
ord_01409,upi,1,4364.51
ord_01410,credit_card,4,1113.82
ord_01411,upi,1,318.26
ord_01412,debit_card,1,2630.16
ord_01413,debit_card,1,1679.7
ord_01414,credit_card,5,3915.61
ord_01415,debit_card,1,1283.47
ord_01416,debit_card,1,9227.41
ord_01417,upi,1,412.64
ord_01418,credit_card,3,1678.6
ord_01419,credit_card,1,4310.81
ord_01420,upi,1,6052.75
ord_01421,debit_card,1,1190.26
ord_01422,credit_card,1,424.34
ord_01423,cod,1,10009.44
ord_01424,credit_card,6,14060.58
ord_01425,wallet,1,5043.47
ord_01426,debit_card,1,6552.89
ord_01427,upi,1,6991.0
ord_01428,cod,1,1932.29
ord_01429,debit_card,1,2228.69
ord_01430,upi,1,2393.07
ord_01431,debit_card,1,4911.22
ord_01432,credit_card,4,1043.22
ord_01433,upi,1,1528.63
ord_01434,wallet,1,763.54
ord_01435,upi,1,1569.26
ord_01436,wallet,1,2967.97
ord_01437,upi,1,1057.33
ord_01438,wallet,1,1703.97
ord_01439,upi,1,17203.06
ord_01440,upi,1,797.91
ord_01441,upi,1,679.13
ord_01442,upi,1,3692.34
ord_01443,credit_card,1,5865.28
ord_01444,credit_card,4,1539.57
ord_01445,debit_card,1,1705.65
ord_01446,debit_card,1,740.73
ord_01447,cod,1,894.02
ord_01448,credit_card,1,1587.66
ord_01449,credit_card,2,688.79
ord_01450,upi,1,6490.15
ord_01451,upi,1,1700.71
ord_01452,credit_card,3,410.69
ord_01453,upi,1,1056.13
ord_01454,cod,1,3535.36
ord_01455,credit_card,1,8710.38
ord_01456,upi,1,387.12
ord_01457,credit_card,6,727.5
ord_01458,upi,1,566.03
ord_01459,credit_card,5,1184.08
ord_01460,cod,1,835.96
ord_01461,upi,1,1231.93
ord_01462,upi,1,1864.82
ord_01463,upi,1,14047.35
ord_01464,credit_card,3,2035.79
ord_01465,upi,1,1633.88
ord_01466,upi,1,878.09
ord_01467,upi,1,826.97
ord_01468,debit_card,1,6003.97
ord_01469,credit_card,6,4065.78
ord_01470,upi,1,11830.37
ord_01471,credit_card,4,10791.1
ord_01472,wallet,1,1791.7
ord_01473,debit_card,1,745.24
ord_01474,wallet,1,2026.76
ord_01475,cod,1,1808.64
ord_01476,debit_card,1,10349.54
ord_01477,credit_card,6,1218.88
ord_01478,credit_card,3,1228.36
ord_01479,cod,1,2336.2
ord_01480,credit_card,6,1913.38
ord_01481,upi,1,5915.71
ord_01482,wallet,1,3043.24
ord_01483,upi,1,2688.97
ord_01484,upi,1,1561.1
ord_01485,upi,1,1563.77
ord_01486,debit_card,1,1339.14
ord_01487,wallet,1,10485.58
ord_01488,wallet,1,342.73
ord_01489,credit_card,3,1183.22
ord_01490,debit_card,1,11979.24
ord_01491,upi,1,7416.11
ord_01492,credit_card,1,429.32
ord_01493,cod,1,204.29
ord_01494,cod,1,3902.6
ord_01495,wallet,1,8354.93
ord_01496,cod,1,397.06
ord_01497,upi,1,788.55
ord_01498,cod,1,10521.51
ord_01499,credit_card,6,627.34
ord_01500,credit_card,1,465.51
ord_01501,credit_card,4,1961.6
ord_01502,upi,1,7363.44
ord_01503,upi,1,529.91
ord_01504,debit_card,1,16398.87
ord_01505,upi,1,3168.64
ord_01506,wallet,1,845.18
ord_01507,credit_card,5,2659.66
ord_01508,wallet,1,6251.84
ord_01509,debit_card,1,727.9
ord_01510,upi,1,1878.8
ord_01511,upi,1,3492.42
ord_01512,upi,1,4028.68
ord_01513,upi,1,1853.41
ord_01514,credit_card,3,399.15
ord_01515,wallet,1,894.65
ord_01516,credit_card,3,18465.76
ord_01517,wallet,1,986.66
ord_01518,credit_card,2,1199.73
ord_01519,credit_card,5,6840.25
ord_01520,debit_card,1,851.09
ord_01521,upi,1,2463.09
ord_01522,credit_card,6,2433.31
ord_01523,upi,1,6483.57
ord_01524,credit_card,6,9623.82
ord_01525,cod,1,1594.89
ord_01526,upi,1,6784.68
ord_01527,debit_card,1,5403.24
ord_01528,debit_card,1,6173.47
ord_01529,debit_card,1,820.26
ord_01530,upi,1,461.45
ord_01531,upi,1,4734.49
ord_01532,credit_card,1,3596.77
ord_01533,upi,1,359.04
ord_01534,upi,1,1310.33
ord_01535,cod,1,1177.0
ord_01536,credit_card,2,751.93
ord_01537,upi,1,7718.88
ord_01538,debit_card,1,529.72
ord_01539,credit_card,2,2125.41
ord_01540,wallet,1,10876.86
ord_01541,upi,1,18172.28
ord_01542,credit_card,1,9552.54
ord_01543,upi,1,6946.12
ord_01544,credit_card,4,419.97
ord_01545,cod,1,5535.59
ord_01546,credit_card,2,2105.46
ord_01547,upi,1,10185.75
ord_01548,credit_card,6,2216.19
ord_01549,upi,1,470.62
ord_01550,cod,1,1088.16
ord_01551,upi,1,8277.94
ord_01552,credit_card,1,1659.2
ord_01553,credit_card,6,562.78
ord_01554,upi,1,9224.39
ord_01555,upi,1,5581.22
ord_01556,debit_card,1,1808.22
ord_01557,wallet,1,1832.55
ord_01558,credit_card,1,561.76
ord_01559,debit_card,1,9815.74
ord_01560,wallet,1,2015.76
ord_01561,credit_card,4,6550.83
ord_01562,credit_card,2,3506.19
ord_01563,cod,1,6929.17
ord_01564,credit_card,4,7092.42
ord_01565,upi,1,8863.77
ord_01566,cod,1,9216.59
ord_01567,cod,1,1521.83
ord_01568,credit_card,1,818.78
ord_01569,credit_card,2,1792.2
ord_01570,debit_card,1,2829.55
ord_01571,wallet,1,2644.68
ord_01572,upi,1,872.19
ord_01573,credit_card,3,3308.29
ord_01574,credit_card,3,2640.53
ord_01575,upi,1,3646.57
ord_01576,credit_card,2,11676.23
ord_01577,upi,1,1244.67
ord_01578,wallet,1,4710.7
ord_01579,credit_card,5,4379.98
ord_01580,credit_card,5,1022.8
ord_01581,upi,1,11182.88
ord_01582,upi,1,16473.81
ord_01583,upi,1,1277.08
ord_01584,credit_card,1,1604.6
ord_01585,debit_card,1,11160.41
ord_01586,upi,1,4144.69
ord_01587,credit_card,1,2015.88
ord_01588,upi,1,6664.99
ord_01589,upi,1,648.21
ord_01590,debit_card,1,917.07
ord_01591,debit_card,1,1382.11
ord_01592,upi,1,4462.69
ord_01593,cod,1,10804.32
ord_01594,upi,1,1303.89
ord_01595,credit_card,1,13622.18
ord_01596,debit_card,1,8944.51
ord_01597,upi,1,7195.86
ord_01598,credit_card,4,7955.42
ord_01599,credit_card,5,9496.74
ord_01600,upi,1,488.81
ord_01601,cod,1,654.07
ord_01602,upi,1,2324.42
ord_01603,wallet,1,8146.72
ord_01604,credit_card,5,842.44
ord_01605,upi,1,9946.65
ord_01606,credit_card,6,726.81
ord_01607,cod,1,663.0
ord_01608,upi,1,535.03
ord_01609,credit_card,4,12308.3
ord_01610,wallet,1,1948.63
ord_01611,upi,1,6602.37
ord_01612,upi,1,1889.92
ord_01613,debit_card,1,8457.76
ord_01614,debit_card,1,5676.53
ord_01615,debit_card,1,171.6
ord_01616,credit_card,4,5993.02
ord_01617,cod,1,472.31
ord_01618,upi,1,1749.82
ord_01619,upi,1,499.71
ord_01620,credit_card,1,2571.39
ord_01621,debit_card,1,3999.18
ord_01622,upi,1,1228.24
ord_01623,cod,1,1197.31
ord_01624,upi,1,432.58
ord_01625,upi,1,2394.57
ord_01626,wallet,1,9033.96
ord_01627,upi,1,3788.87
ord_01628,upi,1,3288.01
ord_01629,debit_card,1,1554.38
ord_01630,credit_card,2,4650.11
ord_01631,upi,1,1935.7
ord_01632,wallet,1,1654.64
ord_01633,upi,1,502.34
ord_01634,credit_card,2,4334.52
ord_01635,credit_card,4,1320.81
ord_01636,upi,1,1522.67
ord_01637,debit_card,1,11922.4
