review_id,order_id,review_score,review_creation_ts
rev_00450,ord_00710,5,2024-08-02 07:26:24.000000000
rev_00451,ord_00712,4,2025-03-25 04:48:00.000000000
rev_00452,ord_00714,5,2025-11-14 03:36:00.000000000
rev_00453,ord_00715,3,2025-09-22 07:40:48.000000000
rev_00454,ord_00717,2,2025-12-14 23:16:48.000000000
rev_00455,ord_00718,5,2024-08-12 17:02:24.000000000
rev_00456,ord_00719,4,2024-09-12 04:33:36.000000000
rev_00457,ord_00720,2,2024-11-15 13:40:47.999999999
rev_00458,ord_00721,5,2024-06-05 17:31:12.000000000
rev_00459,ord_00722,2,2025-06-17 17:45:36.000000000
rev_00460,ord_00723,1,2025-04-04 19:40:48.000000000
rev_00461,ord_00724,5,2025-11-06 21:21:36.000000000
rev_00462,ord_00725,5,2024-07-23 22:33:36.000000000
rev_00463,ord_00726,5,2024-06-04 07:12:00.000000000
rev_00464,ord_00727,4,2024-10-24 09:07:12.000000000
rev_00465,ord_00728,5,2024-05-21 22:04:48.000000000
rev_00466,ord_00730,4,2025-07-04 06:14:24.000000000
rev_00467,ord_00732,4,2025-07-31 05:45:36.000000000
rev_00468,ord_00733,4,2024-07-21 14:24:00.000000000
rev_00469,ord_00734,2,2024-05-16 18:14:24.000000000
rev_00470,ord_00736,3,2025-09-16 14:52:48.000000000
rev_00471,ord_00739,4,2025-05-30 06:28:48.000000000
rev_00472,ord_00741,1,2025-03-21 18:28:48.000000000
rev_00473,ord_00743,5,2025-02-24 14:52:48.000000000
rev_00474,ord_00744,5,2024-11-09 18:00:00.000000000
rev_00475,ord_00745,5,2025-10-23 06:00:00.000000000
rev_00476,ord_00750,3,2025-06-06 10:48:00.000000000
rev_00477,ord_00751,5,2025-11-21 13:55:12.000000000
rev_00478,ord_00753,4,2024-07-06 08:24:00.000000000
rev_00479,ord_00755,4,2024-10-10 18:57:36.000000000
rev_00480,ord_00758,4,2025-05-02 10:48:00.000000000
rev_00481,ord_00759,5,2024-09-12 07:12:00.000000000
rev_00482,ord_00761,3,2025-07-05 12:57:36.000000000
rev_00483,ord_00762,1,2024-08-15 04:48:00.000000000
rev_00484,ord_00765,4,2025-03-03 13:26:24.000000000
rev_00485,ord_00766,4,2025-01-27 09:21:36.000000000
rev_00486,ord_00768,3,2024-08-14 10:33:36.000000000
rev_00487,ord_00769,2,2024-10-03 12:57:36.000000000
rev_00488,ord_00770,3,2025-06-08 18:00:00.000000000
rev_00489,ord_00771,5,2025-10-26 01:55:12.000000000
rev_00490,ord_00772,4,2024-04-25 07:40:48.000000000
rev_00491,ord_00773,3,2024-07-02 09:21:36.000000000
rev_00492,ord_00774,5,2025-11-27 07:40:48.000000000
rev_00493,ord_00775,3,2025-08-31 09:50:24.000000000
rev_00494,ord_00780,2,2025-04-08 21:21:36.000000000
rev_00495,ord_00781,5,2025-08-11 13:12:00.000000000
rev_00496,ord_00784,4,2024-03-12 00:14:24.000000000
rev_00497,ord_00785,5,2025-10-18 02:24:00.000000000
rev_00498,ord_00787,4,2024-05-03 02:52:48.000000000
rev_00499,ord_00788,3,2024-06-14 18:57:36.000000000
rev_00500,ord_00790,1,2024-11-26 19:12:00.000000000
rev_00501,ord_00791,4,2025-05-26 00:57:36.000000000
rev_00502,ord_00793,2,2025-03-14 00:14:24.000000000
rev_00503,ord_00794,4,2025-03-16 14:09:36.000000000
rev_00504,ord_00795,5,2024-09-18 00:14:24.000000000
rev_00505,ord_00797,5,2024-04-22 14:09:36.000000000
rev_00506,ord_00798,5,2024-09-03 21:07:12.000000000
rev_00507,ord_00799,3,2024-04-07 09:07:12.000000000
rev_00508,ord_00800,3,2024-07-11 04:33:36.000000000
rev_00509,ord_00801,5,2025-04-21 12:57:36.000000000
rev_00510,ord_00802,3,2024-05-02 14:52:48.000000000
rev_00511,ord_00804,2,2025-09-22 23:16:48.000000000
rev_00512,ord_00805,5,2024-04-30 23:45:36.000000000
rev_00513,ord_00807,5,2024-10-17 07:26:24.000000000
rev_00514,ord_00808,5,2025-11-04 18:28:48.000000000
rev_00515,ord_00809,5,2025-06-28 23:45:36.000000000
rev_00516,ord_00810,4,2024-03-12 05:31:12.000000000
rev_00517,ord_00811,4,2025-10-26 12:00:00.000000000
rev_00518,ord_00812,4,2024-11-26 11:45:36.000000000
rev_00519,ord_00815,4,2025-07-08 09:07:12.000000000
rev_00520,ord_00816,2,2024-09-09 12:14:24.000000000
rev_00521,ord_00818,3,2024-05-30 23:31:12.000000000
rev_00522,ord_00819,3,2025-04-21 21:50:24.000000000
rev_00523,ord_00820,5,2025-12-09 18:28:48.000000000
rev_00524,ord_00823,5,2024-06-05 02:09:36.000000000
rev_00525,ord_00824,4,2025-08-30 05:31:12.000000000
rev_00526,ord_00825,2,2025-11-20 05:45:36.000000000
rev_00527,ord_00827,5,2024-04-20 08:38:24.000000000
rev_00528,ord_00830,5,2025-04-29 09:07:12.000000000
rev_00529,ord_00831,5,2026-01-04 23:45:36.000000000
rev_00530,ord_00832,4,2024-11-04 21:21:36.000000000
rev_00531,ord_00833,4,2024-05-31 11:16:48.000000000
rev_00532,ord_00834,4,2024-08-11 01:55:12.000000000
rev_00533,ord_00835,3,2025-04-20 08:09:36.000000000
rev_00534,ord_00836,4,2025-04-06 18:57:36.000000000
rev_00535,ord_00837,4,2024-07-14 02:52:48.000000000
rev_00536,ord_00838,3,2025-07-27 16:33:35.999999999
rev_00537,ord_00839,4,2024-04-04 09:50:24.000000000
rev_00538,ord_00840,5,2025-05-16 09:07:12.000000000
rev_00539,ord_00841,5,2024-12-06 17:02:24.000000000
rev_00540,ord_00842,3,2024-05-01 19:12:00.000000000
rev_00541,ord_00843,4,2025-05-15 07:40:48.000000000
rev_00542,ord_00845,4,2024-12-22 14:24:00.000000000
rev_00543,ord_00846,5,2025-08-18 15:07:12.000000000
rev_00544,ord_00848,3,2024-08-27 05:31:12.000000000
rev_00545,ord_00849,5,2025-12-05 14:38:24.000000000
rev_00546,ord_00850,3,2025-11-28 10:48:00.000000000
rev_00547,ord_00851,5,2024-04-04 12:57:36.000000000
rev_00548,ord_00852,3,2025-11-28 21:21:36.000000000
rev_00549,ord_00853,4,2025-08-18 15:36:00.000000000
rev_00550,ord_00854,3,2024-04-19 05:31:12.000000000
rev_00551,ord_00855,4,2025-03-04 22:48:00.000000000
rev_00552,ord_00856,2,2024-02-25 11:45:36.000000000
rev_00553,ord_00858,4,2025-11-18 16:04:48.000000000
rev_00554,ord_00859,5,2024-10-25 01:12:00.000000000
rev_00555,ord_00860,4,2025-02-20 11:02:24.000000000
rev_00556,ord_00861,2,2024-08-01 21:07:12.000000000
rev_00557,ord_00862,4,2025-03-20 11:02:24.000000000
rev_00558,ord_00863,4,2025-09-05 22:48:00.000000000
rev_00559,ord_00864,2,2024-07-14 12:00:00.000000000
rev_00560,ord_00866,4,2024-10-24 18:14:24.000000000
rev_00561,ord_00871,4,2025-04-30 15:07:12.000000000
rev_00562,ord_00872,3,2025-06-04 14:24:00.000000000
rev_00563,ord_00873,4,2025-06-16 07:26:24.000000000
rev_00564,ord_00874,5,2025-04-11 01:40:48.000000000
rev_00565,ord_00876,1,2024-08-01 14:09:36.000000000
rev_00566,ord_00877,2,2024-03-16 15:36:00.000000000
rev_00567,ord_00878,3,2025-12-06 16:48:00.000000000
rev_00568,ord_00879,3,2024-03-13 10:19:12.000000000
rev_00569,ord_00881,2,2025-05-08 22:48:00.000000000
rev_00570,ord_00882,4,2025-11-10 08:52:48.000000000
rev_00571,ord_00883,5,2025-04-03 20:52:48.000000000
rev_00572,ord_00884,5,2025-09-06 07:40:48.000000000
rev_00573,ord_00886,5,2025-03-06 00:00:00.000000000
rev_00574,ord_00887,5,2024-10-22 05:16:48.000000000
rev_00575,ord_00888,5,2024-01-19 19:12:00.000000000
rev_00576,ord_00889,4,2024-08-03 19:26:24.000000000
rev_00577,ord_00891,5,2024-08-18 07:55:12.000000000
rev_00578,ord_00892,5,2025-07-31 00:57:36.000000000
rev_00579,ord_00893,5,2025-02-26 00:28:48.000000000
rev_00580,ord_00894,5,2024-09-11 19:55:12.000000000
rev_00581,ord_00895,1,2026-01-13 16:19:12.000000000
rev_00582,ord_00896,5,2024-02-22 22:19:12.000000000
rev_00583,ord_00897,5,2025-04-17 04:04:48.000000000
rev_00584,ord_00899,5,2024-04-03 08:52:48.000000000
rev_00585,ord_00900,3,2024-07-13 03:36:00.000000000
rev_00586,ord_00902,4,2024-04-19 09:36:00.000000000
rev_00587,ord_00903,5,2025-08-27 12:00:00.000000000
rev_00588,ord_00904,4,2025-05-13 18:57:36.000000000
rev_00589,ord_00905,1,2024-04-21 17:16:48.000000000
rev_00590,ord_00907,4,2024-05-18 02:52:48.000000000
rev_00591,ord_00908,2,2025-08-25 13:12:00.000000000
rev_00592,ord_00909,4,2025-03-13 21:07:12.000000000
rev_00593,ord_00910,2,2024-01-19 20:52:48.000000000
rev_00594,ord_00912,4,2025-02-05 13:40:47.999999999
rev_00595,ord_00913,3,2025-05-23 18:43:12.000000000
rev_00596,ord_00914,3,2024-03-01 15:21:36.000000000
rev_00597,ord_00915,5,2024-02-13 10:48:00.000000000
rev_00598,ord_00917,4,2025-06-21 09:21:36.000000000
rev_00599,ord_00918,5,2025-06-10 06:43:12.000000000
rev_00600,ord_00919,4,2024-08-25 23:02:24.000000000
rev_00601,ord_00920,4,2024-07-01 18:43:12.000000000
rev_00602,ord_00921,1,2025-06-27 01:12:00.000000000
rev_00603,ord_00922,5,2024-02-08 15:36:00.000000000
rev_00604,ord_00926,5,2025-03-05 03:21:36.000000000
rev_00605,ord_00927,3,2024-07-22 07:12:00.000000000
rev_00606,ord_00928,5,2025-04-09 12:43:12.000000000
rev_00607,ord_00932,5,2024-02-14 13:55:12.000000000
rev_00608,ord_00933,3,2025-05-03 00:28:48.000000000
rev_00609,ord_00936,1,2024-07-08 18:00:00.000000000
rev_00610,ord_00937,5,2024-07-05 01:55:12.000000000
rev_00611,ord_00938,5,2024-09-15 05:16:48.000000000
rev_00612,ord_00942,3,2025-07-30 03:21:36.000000000
rev_00613,ord_00944,2,2025-03-31 12:43:12.000000000
rev_00614,ord_00945,1,2025-01-03 18:14:24.000000000
rev_00615,ord_00947,2,2025-07-23 08:52:48.000000000
rev_00616,ord_00948,3,2024-09-26 01:40:48.000000000
rev_00617,ord_00949,2,2025-05-28 05:31:12.000000000
rev_00618,ord_00950,4,2025-03-03 12:43:12.000000000
rev_00619,ord_00951,3,2024-05-15 22:04:48.000000000
rev_00620,ord_00954,2,2025-11-13 04:04:48.000000000
rev_00621,ord_00955,4,2025-07-07 08:38:24.000000000
rev_00622,ord_00956,2,2024-08-01 10:48:00.000000000
rev_00623,ord_00958,3,2024-11-14 03:21:36.000000000
rev_00624,ord_00959,5,2024-02-12 04:33:36.000000000
rev_00625,ord_00960,2,2024-12-03 13:26:24.000000000
rev_00626,ord_00963,5,2025-09-27 07:26:24.000000000
rev_00627,ord_00964,4,2024-05-16 13:40:47.999999999
rev_00628,ord_00965,4,2025-02-19 02:52:48.000000000
rev_00629,ord_00966,4,2025-08-18 14:38:24.000000000
rev_00630,ord_00967,5,2025-04-25 19:12:00.000000000
rev_00631,ord_00968,5,2024-06-08 15:07:12.000000000
rev_00632,ord_00969,5,2025-05-10 08:38:24.000000000
rev_00633,ord_00970,4,2025-08-01 23:02:24.000000000
rev_00634,ord_00972,4,2024-09-18 13:40:47.999999999
rev_00635,ord_00973,3,2024-02-17 00:14:24.000000000
rev_00636,ord_00974,3,2025-04-30 15:07:12.000000000
rev_00637,ord_00976,4,2025-08-17 23:45:36.000000000
rev_00638,ord_00977,4,2025-06-12 16:33:35.999999999
rev_00639,ord_00978,2,2025-08-16 20:38:24.000000000
rev_00640,ord_00979,5,2025-12-19 20:52:48.000000000
rev_00641,ord_00980,3,2025-04-18 12:14:24.000000000
rev_00642,ord_00984,3,2025-08-28 23:16:48.000000000
rev_00643,ord_00986,4,2025-12-18 01:12:00.000000000
rev_00644,ord_00987,4,2024-07-21 09:21:36.000000000
rev_00645,ord_00989,5,2025-09-13 16:19:12.000000000
rev_00646,ord_00991,3,2025-05-22 07:12:00.000000000
rev_00647,ord_00993,1,2024-06-12 15:21:36.000000000
rev_00648,ord_00994,4,2024-06-08 09:21:36.000000000
rev_00649,ord_00995,4,2025-09-07 08:38:24.000000000
rev_00650,ord_00996,3,2024-01-29 22:19:12.000000000
rev_00651,ord_00997,4,2025-07-27 11:02:24.000000000
rev_00652,ord_00998,4,2025-07-15 00:57:36.000000000
rev_00653,ord_01001,4,2024-02-13 00:14:24.000000000
rev_00654,ord_01002,5,2025-08-21 15:07:12.000000000
rev_00655,ord_01003,4,2024-05-09 23:31:12.000000000
rev_00656,ord_01006,5,2024-09-07 04:19:12.000000000
rev_00657,ord_01009,5,2024-04-02 05:31:12.000000000
rev_00658,ord_01011,5,2024-12-23 21:21:36.000000000
rev_00659,ord_01012,3,2025-08-22 00:14:24.000000000
rev_00660,ord_01013,2,2025-10-24 09:36:00.000000000
rev_00661,ord_01014,2,2025-07-30 00:14:24.000000000
rev_00662,ord_01017,1,2025-05-06 01:40:48.000000000
rev_00663,ord_01018,3,2024-04-23 17:16:48.000000000
rev_00664,ord_01020,5,2025-11-17 03:21:36.000000000
rev_00665,ord_01024,4,2024-04-30 15:21:36.000000000
rev_00666,ord_01025,4,2025-04-26 14:52:48.000000000
rev_00667,ord_01026,4,2025-12-25 13:55:12.000000000
rev_00668,ord_01027,4,2024-09-12 08:09:36.000000000
rev_00669,ord_01028,4,2024-01-19 14:24:00.000000000
rev_00670,ord_01030,5,2024-11-30 04:04:48.000000000
rev_00671,ord_01032,4,2025-07-01 13:26:24.000000000
rev_00672,ord_01034,2,2024-09-11 04:48:00.000000000
rev_00673,ord_01035,4,2024-04-06 22:19:12.000000000
rev_00674,ord_01036,2,2025-09-12 20:52:48.000000000
rev_00675,ord_01037,2,2025-02-04 18:57:36.000000000
rev_00676,ord_01038,2,2025-06-10 11:02:24.000000000
rev_00677,ord_01039,4,2025-10-15 02:24:00.000000000
rev_00678,ord_01040,4,2024-02-01 05:02:24.000000000
rev_00679,ord_01041,3,2025-10-08 00:57:36.000000000
rev_00680,ord_01042,2,2025-07-28 00:43:12.000000000
rev_00681,ord_01043,2,2025-12-03 10:33:36.000000000
rev_00682,ord_01045,5,2024-09-19 21:21:36.000000000
rev_00683,ord_01046,4,2025-06-06 15:50:24.000000000
rev_00684,ord_01049,5,2024-11-26 05:31:12.000000000
rev_00685,ord_01051,5,2024-05-29 20:09:36.000000000
rev_00686,ord_01052,3,2025-06-23 12:28:48.000000000
rev_00687,ord_01054,2,2025-08-24 19:40:48.000000000
rev_00688,ord_01055,5,2024-10-15 11:16:48.000000000
rev_00689,ord_01056,3,2025-12-08 12:43:12.000000000
rev_00690,ord_01057,4,2024-04-23 08:24:00.000000000
rev_00691,ord_01058,5,2025-02-14 05:02:24.000000000
rev_00692,ord_01060,5,2025-03-26 15:50:24.000000000
rev_00693,ord_01061,4,2025-07-31 05:45:36.000000000
rev_00694,ord_01062,1,2025-05-08 02:38:24.000000000
rev_00695,ord_01065,4,2025-03-17 13:55:12.000000000
rev_00696,ord_01066,3,2025-07-11 21:07:12.000000000
rev_00697,ord_01067,3,2025-03-02 02:38:24.000000000
rev_00698,ord_01068,5,2024-10-19 08:38:24.000000000
rev_00699,ord_01069,4,2024-03-03 10:48:00.000000000
rev_00700,ord_01071,3,2025-02-17 04:04:48.000000000
rev_00701,ord_01072,4,2025-03-16 10:48:00.000000000
rev_00702,ord_01074,5,2024-08-06 16:48:00.000000000
rev_00703,ord_01075,5,2024-08-14 15:21:36.000000000
rev_00704,ord_01076,2,2024-03-16 19:26:24.000000000
rev_00705,ord_01080,3,2026-01-05 04:33:36.000000000
rev_00706,ord_01081,5,2024-11-03 17:45:36.000000000
rev_00707,ord_01082,4,2025-02-20 21:36:00.000000000
rev_00708,ord_01085,5,2024-01-24 04:33:36.000000000
rev_00709,ord_01087,4,2025-01-29 07:12:00.000000000
rev_00710,ord_01088,4,2025-07-03 05:02:24.000000000
rev_00711,ord_01090,5,2024-01-18 23:31:12.000000000
rev_00712,ord_01091,4,2025-06-12 10:48:00.000000000
rev_00713,ord_01092,5,2024-04-26 05:16:48.000000000
rev_00714,ord_01093,5,2025-01-07 09:21:36.000000000
rev_00715,ord_01095,4,2024-03-24 10:04:48.000000000
rev_00716,ord_01098,2,2024-12-05 21:21:36.000000000
rev_00717,ord_01100,5,2025-04-22 04:48:00.000000000
rev_00718,ord_01101,4,2025-02-07 18:28:48.000000000
rev_00719,ord_01102,4,2024-07-11 02:52:48.000000000
rev_00720,ord_01104,4,2024-01-27 06:14:24.000000000
rev_00721,ord_01105,3,2026-01-09 03:21:36.000000000
rev_00722,ord_01109,5,2025-06-28 00:43:12.000000000
rev_00723,ord_01111,1,2025-12-01 03:07:12.000000000
rev_00724,ord_01115,4,2024-02-28 12:28:48.000000000
rev_00725,ord_01116,2,2025-07-14 22:33:36.000000000
rev_00726,ord_01120,3,2025-04-08 23:31:12.000000000
rev_00727,ord_01121,5,2024-12-10 06:43:12.000000000
rev_00728,ord_01126,4,2024-02-03 06:57:36.000000000
rev_00729,ord_01127,2,2024-03-15 17:02:24.000000000
rev_00730,ord_01128,3,2024-06-21 00:43:12.000000000
rev_00731,ord_01131,3,2024-09-28 18:14:24.000000000
rev_00732,ord_01132,5,2025-12-19 00:43:12.000000000
rev_00733,ord_01133,5,2024-04-04 17:45:36.000000000
rev_00734,ord_01135,4,2025-01-30 22:04:48.000000000
rev_00735,ord_01137,5,2024-02-03 03:07:12.000000000
rev_00736,ord_01138,2,2025-07-21 19:55:12.000000000
rev_00737,ord_01141,1,2025-03-11 12:28:48.000000000
rev_00738,ord_01142,5,2025-05-01 18:00:00.000000000
rev_00739,ord_01144,4,2025-05-08 19:26:24.000000000
rev_00740,ord_01145,3,2024-12-11 23:31:12.000000000
rev_00741,ord_01146,4,2025-10-27 05:02:24.000000000
rev_00742,ord_01148,5,2024-04-16 11:16:48.000000000
rev_00743,ord_01149,2,2025-08-25 08:24:00.000000000
rev_00744,ord_01151,2,2025-11-23 17:45:36.000000000
rev_00745,ord_01152,4,2025-04-24 14:24:00.000000000
rev_00746,ord_01153,4,2024-02-12 13:40:47.999999999
rev_00747,ord_01154,3,2025-07-25 14:38:24.000000000
rev_00748,ord_01155,4,2024-05-05 11:02:24.000000000
rev_00749,ord_01156,4,2025-10-15 19:40:48.000000000
rev_00750,ord_01157,4,2025-11-25 16:33:35.999999999
rev_00751,ord_01158,4,2025-07-01 18:57:36.000000000
rev_00752,ord_01159,4,2025-03-18 21:36:00.000000000
rev_00753,ord_01161,5,2024-12-11 09:21:36.000000000
rev_00754,ord_01162,5,2024-03-27 20:09:36.000000000
rev_00755,ord_01163,5,2025-11-22 11:31:12.000000000
rev_00756,ord_01164,5,2024-09-27 23:02:24.000000000
rev_00757,ord_01166,3,2024-06-18 12:28:48.000000000
rev_00758,ord_01167,4,2026-01-04 10:19:12.000000000
rev_00759,ord_01169,4,2024-10-10 00:43:12.000000000
rev_00760,ord_01170,5,2024-08-09 15:50:24.000000000
rev_00761,ord_01171,5,2025-08-31 18:14:24.000000000
rev_00762,ord_01173,4,2025-12-17 20:38:24.000000000
rev_00763,ord_01175,1,2025-08-02 15:36:00.000000000
rev_00764,ord_01176,2,2024-04-08 02:24:00.000000000
rev_00765,ord_01177,5,2025-06-25 01:12:00.000000000
rev_00766,ord_01178,4,2026-01-03 01:55:12.000000000
rev_00767,ord_01179,4,2024-11-01 02:38:24.000000000
rev_00768,ord_01181,5,2024-11-18 06:00:00.000000000
rev_00769,ord_01182,2,2025-12-22 09:07:12.000000000
rev_00770,ord_01183,5,2025-06-01 23:31:12.000000000
rev_00771,ord_01185,3,2025-01-28 18:57:36.000000000
rev_00772,ord_01186,4,2024-03-04 00:28:48.000000000
rev_00773,ord_01187,5,2024-11-14 01:26:24.000000000
rev_00774,ord_01188,4,2025-11-03 17:02:24.000000000
rev_00775,ord_01189,2,2024-07-30 00:14:24.000000000
rev_00776,ord_01190,5,2025-12-05 19:40:48.000000000
rev_00777,ord_01191,3,2024-04-22 04:33:36.000000000
rev_00778,ord_01192,4,2025-06-06 16:04:48.000000000
rev_00779,ord_01195,5,2025-10-30 12:28:48.000000000
rev_00780,ord_01196,4,2026-01-03 23:31:12.000000000
rev_00781,ord_01198,5,2025-08-17 13:12:00.000000000
rev_00782,ord_01200,2,2024-12-11 11:16:48.000000000
rev_00783,ord_01201,5,2024-08-25 13:40:47.999999999
rev_00784,ord_01202,3,2025-09-10 20:38:24.000000000
rev_00785,ord_01204,5,2025-05-05 13:40:47.999999999
rev_00786,ord_01205,1,2025-11-26 11:31:12.000000000
rev_00787,ord_01206,3,2024-03-30 23:45:36.000000000
rev_00788,ord_01208,4,2024-04-22 13:12:00.000000000
rev_00789,ord_01209,3,2024-10-16 20:09:36.000000000
rev_00790,ord_01211,3,2024-10-19 01:55:12.000000000
rev_00791,ord_01212,3,2025-06-16 01:40:48.000000000
rev_00792,ord_01213,3,2025-08-15 22:33:36.000000000
rev_00793,ord_01216,5,2024-06-15 06:14:24.000000000
rev_00794,ord_01217,4,2024-03-09 03:07:12.000000000
rev_00795,ord_01219,2,2024-05-19 21:36:00.000000000
rev_00796,ord_01220,4,2024-09-12 04:04:48.000000000
rev_00797,ord_01221,3,2025-09-25 21:36:00.000000000
rev_00798,ord_01222,4,2025-11-28 12:28:48.000000000
rev_00799,ord_01225,4,2025-04-10 22:04:48.000000000
rev_00800,ord_01227,4,2024-11-08 16:33:35.999999999
rev_00801,ord_01230,5,2025-05-14 18:14:24.000000000
rev_00802,ord_01231,4,2024-08-11 04:48:00.000000000
rev_00803,ord_01232,2,2025-05-31 02:52:48.000000000
rev_00804,ord_01234,4,2024-03-18 07:40:48.000000000
rev_00805,ord_01237,4,2024-06-09 21:21:36.000000000
rev_00806,ord_01238,5,2025-11-03 00:00:00.000000000
rev_00807,ord_01239,5,2024-01-09 04:48:00.000000000
rev_00808,ord_01240,5,2025-07-29 14:52:48.000000000
rev_00809,ord_01242,5,2025-05-10 17:31:12.000000000
rev_00810,ord_01243,5,2025-05-05 13:26:24.000000000
rev_00811,ord_01244,3,2025-10-14 11:45:36.000000000
rev_00812,ord_01246,2,2025-06-23 01:12:00.000000000
rev_00813,ord_01247,3,2024-11-10 13:40:47.999999999
rev_00814,ord_01250,4,2025-02-18 11:16:48.000000000
rev_00815,ord_01252,4,2025-11-29 05:31:12.000000000
rev_00816,ord_01254,3,2024-01-23 05:31:12.000000000
rev_00817,ord_01255,5,2025-10-29 19:55:12.000000000
rev_00818,ord_01257,3,2025-07-19 20:24:00.000000000
rev_00819,ord_01260,3,2025-05-29 13:12:00.000000000
rev_00820,ord_01261,4,2024-07-30 23:02:24.000000000
rev_00821,ord_01262,5,2025-06-28 05:16:48.000000000
rev_00822,ord_01264,2,2024-07-05 19:12:00.000000000
rev_00823,ord_01265,5,2024-01-27 07:55:12.000000000
rev_00824,ord_01266,2,2024-08-27 18:43:12.000000000
rev_00825,ord_01267,4,2024-08-02 23:02:24.000000000
rev_00826,ord_01269,5,2025-04-10 01:40:48.000000000
rev_00827,ord_01270,5,2024-06-06 15:07:12.000000000
rev_00828,ord_01271,2,2025-04-17 07:40:48.000000000
rev_00829,ord_01272,5,2024-07-15 17:45:36.000000000
rev_00830,ord_01274,4,2025-10-20 01:40:48.000000000
rev_00831,ord_01275,2,2025-07-20 21:21:36.000000000
rev_00832,ord_01276,5,2025-06-02 13:12:00.000000000
rev_00833,ord_01278,5,2024-04-28 17:45:36.000000000
rev_00834,ord_01279,2,2025-08-11 04:33:36.000000000
rev_00835,ord_01280,5,2025-04-09 06:14:24.000000000
rev_00836,ord_01281,5,2025-05-10 15:36:00.000000000
rev_00837,ord_01282,5,2025-12-15 15:36:00.000000000
rev_00838,ord_01283,5,2024-10-15 04:04:48.000000000
rev_00839,ord_01285,1,2025-04-06 12:00:00.000000000
rev_00840,ord_01286,2,2024-07-20 12:00:00.000000000
rev_00841,ord_01288,4,2025-05-07 23:16:48.000000000
rev_00842,ord_01289,2,2024-09-03 21:50:24.000000000
rev_00843,ord_01291,5,2025-06-24 15:50:24.000000000
rev_00844,ord_01292,3,2025-01-11 05:45:36.000000000
rev_00845,ord_01294,4,2025-05-16 07:26:24.000000000
rev_00846,ord_01295,3,2025-01-27 17:16:48.000000000
rev_00847,ord_01297,1,2024-03-26 23:02:24.000000000
rev_00848,ord_01298,5,2025-12-18 15:50:24.000000000
rev_00849,ord_01299,3,2024-02-16 21:21:36.000000000
rev_00850,ord_01300,5,2024-06-26 22:19:12.000000000
rev_00851,ord_01301,5,2025-07-02 19:26:24.000000000
rev_00852,ord_01302,4,2024-03-29 14:09:36.000000000
rev_00853,ord_01303,4,2024-08-05 16:04:48.000000000
rev_00854,ord_01305,1,2025-07-18 18:00:00.000000000
rev_00855,ord_01306,3,2025-04-22 08:24:00.000000000
rev_00856,ord_01307,4,2024-03-10 07:55:12.000000000
rev_00857,ord_01308,4,2025-01-09 05:16:48.000000000
rev_00858,ord_01309,4,2024-06-28 04:04:48.000000000
rev_00859,ord_01310,5,2025-12-11 10:33:36.000000000
rev_00860,ord_01312,5,2025-04-22 01:26:24.000000000
rev_00861,ord_01313,3,2025-02-02 08:52:48.000000000
rev_00862,ord_01314,1,2025-04-18 00:43:12.000000000
rev_00863,ord_01316,4,2024-10-11 23:16:48.000000000
rev_00864,ord_01317,5,2025-07-31 23:31:12.000000000
